
600516	海龙科技	600518	康美药业
600519	贵州茅台	600520	三佳模具
600520	三佳模具	600521	华海药业
600522	中天科技	600523	贵航股份
600523	贵航股份	600525	长园新材
600526	菲达环保	600528	中铁二局
600528	中铁二局	600529	山东药玻
600530	交大昂立	600531	豫光金铅
600531	豫光金铅	600532	华阳科技
600533	栖霞建设	600535	天士力
600535	天士力	600536	中软股份
600537	海通集团	600538	北海国发
600538	北海国发	600539	狮头股份
600546	中油化建	600547	山东黄金
600547	山东黄金	600548	深高速
600549	厦门钨业	600550	天威保变
600550	天威保变	600551	科大创新
600552	方兴科技	600553	太行股份
600553	太行股份	600555	茉织华
600556	北生药业	600557	康缘药业
600557	康缘药业	600558	大西洋
600559	裕丰股份	600560	金自天正
600560	金自天正	600561	江西长运
600562	高淳陶瓷	600563	法拉电子
600563	法拉电子	600565	迪马股份
600566	洪城股份	600567	山鹰纸业
600567	山鹰纸业	600568	潜江制药
600569	安阳钢铁	600570	恒生电子
600570	恒生电子	600571	信雅达
600573	惠泉啤酒	600575	芜湖港
600575	芜湖港	600576	庆丰股份
600577	精达股份	600578	京能热电
600578	京能热电	600579	黄海股份
600580	卧龙科技	600581	八一钢铁
600581	八一钢铁	600582	天地科技
600583	海油工程	600584	长电科技
600584	长电科技	600585	海螺水泥
600586	金晶科技	600587	新华医疗
600587	新华医疗	600588	用友软件
600589	广东榕泰	600590	泰豪科技
600590	泰豪科技	600591	上海航空
600592	龙溪股份	600593	大连圣亚
600593	大连圣亚	600595	中孚实业
600596	新安股份	600597	光明乳业
600597	光明乳业	600598	北大荒
600599	浏阳花炮	600600	青岛啤酒
600600	青岛啤酒	600601	方正科技
600602	广电电子	600603	兴业房产
600603	兴业房产	600604	二纺机
600605	轻工机械	600606	金丰投资
600606	金丰投资	600607	上实联合
600608	上海科技	600609	金杯汽车
600609	金杯汽车	600610	中国纺机
600611	大众交通	600612	第一铅笔
600612	第一铅笔	600613	永生数据
600614	三九发展	600615	丰华股份
600615	丰华股份	600616	第一食品
600617	联华合纤	600618	氯碱化工
600618	氯碱化工	600619	海立股份
600620	天宸股份	600621	上海金陵
600621	上海金陵	600622	嘉宝集团
600623	轮胎橡胶	600624	复旦复华
600624	复旦复华	600625	PT水仙
600626	申达股份	600627	电器股份
600627	电器股份	600628	新世界
600629	ST棱光	600630	龙头股份
600630	龙头股份	600631	第一百货
600632	华联商厦	600633	白猫股份
600633	白猫股份	600634	海鸟发展
600635	大众公用	600636	三爱富
600636	三爱富	600637	广电信息
600638	新黄浦	600639	浦东金桥
600639	浦东金桥	600640	联通国脉
600641	中远发展	600642	申能股份
600642	申能股份	600643	爱建股份
600644	乐山电力	600645	望春花
600645	望春花	600646	ST国嘉
600647	ST同达	600648	外高桥
600648	外高桥	600649	原水股份
600650	新锦江	600651	飞乐音响
600651	飞乐音响	600652	爱使股份
600653	申华控股	600654	飞乐股份
600654	飞乐股份	600655	豫园商城
600656	华源制药	600657	青鸟天桥
600657	青鸟天桥	600658	兆维科技
600659	神龙发展	600660	福耀玻璃
600660	福耀玻璃	600661	交大南洋
600662	上海强生	600663	陆家嘴
600663	陆家嘴	600664	哈药集团
600665	沪昌特钢	600666	西南药业
600666	西南药业	600667	太极实业
600668	尖峰集团	600669	ST鞍合成
600669	ST鞍合成	600670	ST高斯达
600671	天目药业	600672	ST英教
600672	ST英教	600673	成量股份
600674	川投控股	600675	中华企业
600675	中华企业	600676	交运股份
600677	航天通信	600678	四川金顶
600678	四川金顶	600679	凤凰股份
600680	上海邮通	600681	诚成文化
600681	诚成文化	600682	南京新百
600683	银泰股份	600684	珠江实业
600684	珠江实业	600685	广船国际
600686	厦门汽车	600687	新宇软件
600687	新宇软件	600688	上海石化
600689	上海三毛	600690	青岛海尔
600690	青岛海尔	600691	林凤控股
600692	亚通股份	600693	东百集团
600693	东百集团	600694	大商股份
600695	ST大江	600696	利嘉股份
600696	利嘉股份	600697	欧亚集团
600698	ST轻骑	600699	辽源得亨
600699	辽源得亨	600700	数码测绘
600701	工大高新	600702	沱牌曲酒
600702	沱牌曲酒	600703	天颐科技
600704	中大股份	600705	北亚集团
600705	北亚集团	600706	长安信息
600707	彩虹股份	600708	海博股份
600708	海博股份	600709	ST生态
600710	常林股份	600711	雄震集团
600711	雄震集团	600712	南宁百货
600713	南京医药	600714	山川股份
600714	山川股份	600715	ST松辽
600716	耀华玻璃	600717	天津港
600717	天津港	600718	东软股份
600719	大连热电	600720	祁连山
600720	祁连山	600721	百花村
600722	沧州化工	600723	西单商场
600723	西单商场	600724	宁波富达
600725	云维股份	600726	龙电股份
600726	龙电股份	600727	鲁北化工
600728	新太科技	600729	重庆百货
600729	重庆百货	600730	中国高科
600731	湖南海利	600732	上海港机
600732	上海港机	600733	前锋股份
600734	实达电脑	600735	兰陵陈香
600735	兰陵陈香	600736	苏州高新
600737	新疆屯河	600738	ST民百
600738	ST民百	600739	辽宁成大
600740	山西焦化	600741	巴士股份
600741	巴士股份	600742	一汽四环
600743	ST幸福	600744	华银电力
600744	华银电力	600745	天华股份
600746	江苏索普	600747	大显股份
600747	大显股份	600748	上实发展
600749	ST藏圣地	600750	江中药业
600750	江中药业	600751	ST天海
600752	哈慈股份	600753	ST冰熊
600753	ST冰熊	600754	新亚股份
600755	厦门国贸	600756	浪潮软件
600756	浪潮软件	600757	华源发展
600758	ST金帝	600759	ST琼华侨
600759	ST琼华侨	600760	ST黑豹
600761	安徽合力	600762	金荔科技
600762	金荔科技	600763	北京中燕
600764	三星石化	600765	力源液压
600765	力源液压	600766	ST烟发
600767	运盛实业	600768	宁波富邦
600768	宁波富邦	600769	ST祥龙
600770	综艺股份	600771	东盛科技
600771	东盛科技	600772	石油龙昌
600773	西藏金珠	600774	汉商集团
600774	汉商集团	600775	南京熊猫
600776	东方通信	600777	新潮实业
600777	新潮实业	600778	友好集团
600779	全兴股份	600780	通宝能源
600780	通宝能源	600781	ST民丰
600782	新华股份	600783	四砂股份
600783	四砂股份	600784	鲁银投资
600785	新华百货	600786	东方锅炉
600786	东方锅炉	600787	中储股份
600788	达尔曼	600789	鲁抗医药
600789	鲁抗医药	600790	轻纺城
600791	天创置业	600792	马龙产业
600792	马龙产业	600793	ST宜纸
600794	保税科技	600795	国电电力
600795	国电电力	600796	钱江生化
600797	浙大网新	600798	宁波海运
600798	宁波海运	600799	ST龙科
600800	天津磁卡	600801	华新水泥
600801	华新水泥	600802	福建水泥
600803	威远生化	600804	鹏博士
600804	鹏博士	600805	悦达投资
600806	交大科技	600807	ST济百
600807	ST济百	600808	马钢股份
600809	山西汾酒	600810	神马实业
600810	神马实业	600811	东方集团
600812	华北制药	600813	ST鞍一工
600813	ST鞍一工	600814	杭州解百
600815	厦工股份	600816	鞍山信托
600816	鞍山信托	600817	宏盛科技
600818	ST永久	600819	耀皮玻璃
600819	耀皮玻璃	600820	隧道股份
600821	津劝业	600822	物贸中心
600822	物贸中心	600823	世茂股份
600824	益民百货	600825	华联超市
600825	华联超市	600826	兰生股份
600827	友谊股份	600828	成商集团
600828	成商集团	600829	天鹅股份
600830	大红鹰	600831	广电网络
600831	广电网络	600832	东方明珠
600833	第一医药	600834	申通地铁
600834	申通地铁	600835	上菱电器
600836	界龙实业	600837	都市股份
600837	都市股份	600838	上海九百
600839	四川长虹	600840	新湖创业
600840	新湖创业	600841	上柴股份
600842	ST中西	600843	上工股份
600843	上工股份	600844	大盈股份
600845	宝信软件	600846	同济科技
600846	同济科技	600847	ST渝万里
600848	ST自仪	600849	上海医药
600849	上海医药	600850	华东电脑
600851	海欣股份	600852	中川国际
600852	中川国际	600853	龙建股份
600854	春兰股份	600855	航天长峰
600855	航天长峰	600856	长百集团
600857	工大首创	600858	渤海集团
600858	渤海集团	600859	王府井
600860	北人股份	600861	北京城乡
600861	北京城乡	600862	ST纵横
600863	内蒙华电	600864	岁宝热电
600864	岁宝热电	600865	百大集团
600866	星湖科技	600867	通化东宝
600867	通化东宝	600868	梅雁股份
600869	青海三普	600870	厦华电子
600870	厦华电子	600871	仪征化纤
600872	中炬高新	600873	ST藏明珠
600873	ST藏明珠	600874	创业环保
600875	东方电机	600876	洛阳玻璃
600876	洛阳玻璃	600877	中国嘉陵
600878	ST北科	600879	火箭股份
600879	火箭股份	600880	博瑞传播
600881	亚泰集团	600882	大成股份
600882	大成股份	600883	富邦科技
600884	杉杉股份	600885	力诺工业
600885	力诺工业	600886	ST华靖
600887	伊利股份	600888	新疆众和
600888	新疆众和	600889	南京化纤
600890	中房股份	600891	秋林集团
600891	秋林集团	600892	湖大科教
600893	吉发股份	600894	广钢股份
600894	广钢股份	600895	张江高科
600896	中海海盛	600897	厦门机场
600897	厦门机场	600898	PT郑百文
600899	信联股份	900901	上电Ｂ股
900901	上电Ｂ股	900902	二纺B股
900903	大众B股	900904	永生B股
900904	永生B股	900905	中铅B股
900906	中纺B股	900907	发展B股
900907	发展B股	900908	氯碱B股
900909	轮胎B股	900910	海立B股
900910	海立B股	900911	金桥B股
900912	外高B股	900913	联华B股
900913	联华B股	900914	新锦B股
900915	ST永久B	900916	凤凰B股
900916	凤凰B股	900917	海欣B股
900918	耀皮B股	900919	ST大江B
900919	ST大江B	900920	上柴B股
900921	大盈B股	900922	三毛B股
900922	三毛B股	900923	友谊B股
900924	上工B股	900925	上菱B股
900925	上菱B股	900926	宝信B
900927	物贸B股	900928	自仪B股
900928	自仪B股	900929	国旅Ｂ股
900930	邮通B股	900931	PT水仙B
900931	PT水仙B	900932	陆家B股
900933	华新B股	900934	新亚B股
900934	新亚B股	900935	阳晨B股
900936	鄂绒Ｂ股	900937	龙电B股
900937	龙电B股	900938	ST天海B
900939	汇丽Ｂ股	900940	华源B股
900940	华源B股	900941	东信B股
900942	黄山B股	900943	开开Ｂ股
900943	开开Ｂ股	900945	海航Ｂ股
900946	ST轻骑B	900947	振华Ｂ股
900947	振华Ｂ股	900948	伊煤Ｂ股
900949	东电Ｂ股	900950	新城B股
900950	新城B股	900951	大化B股
900952	ST锦港B	900953	凯马B股
900953	凯马B股	900955	茉织华B
900956	东贝B股	900957	凌云B股
900957	凌云B股	999001	华安创新
999002	南方稳健	999003	华夏成长
999003	华夏成长	999004	金鹰增长
999005	鹏华成长	999006	富国动态
999006	富国动态	999007	方达增长
999008	新蓝筹	999009	南方宝元
999009	南方宝元	999010	长盛成长
999011	博时价值	999012	宝盈鸿利
999012	宝盈鸿利	999013	华夏债券
999014	大成价值	999015	嘉实成长
999015	嘉实成长	999016	银华优势
999017	华安180	999018	天同180
999018	天同180	999019	融华债券
999020	招商债券	999021	招商平衡
999021	招商平衡	999022	招商股票
999023	合丰成长	999024	合丰周期
999024	合丰周期	999025	合丰稳定
999026	大成债券	999027	金鹰优选
999027	金鹰优选	999028	南方避险
999029	普天债券	999030	普天收益
999030	普天收益	999031	嘉实稳健
999032	嘉实增长	999033	嘉实债券
999033	嘉实债券	999034	华宝消费品
999035	华宝配置	999036	华宝债券
999036	华宝债券	999037	银河稳健
999038	银河收益	999039	德盛稳健
999039	德盛稳健	999040	博时裕富
999041	海富通精选	999042	华夏回报
999042	华夏回报	999043	长盛债券
999044	融通债券	999045	融通深100
999045	融通深100	999046	融通成长
999047	长城平衡	999048	景顺股票
999048	景顺股票
